time,command_model_x,command_model_y,command_model_theta,measured_model_x,measured_model_y,measured_model_theta,actual_x,actual_y,actual_theta,command_v,odom_v,wheel_derived_v,command_delta,left_steering,right_steering,rear_left_omega,rear_right_omega,command_position_error,measured_position_error,command_heading_error,measured_heading_error
0.020157061,0.16720646755615717,-3.458517351786529e-05,0.0029232850859005157,0.16501334098435766,-3.3889171959999226e-05,-1.494753112571515e-05,0.1648680417985153,-2.4011210012518007e-05,-0.00022276518889969665,0.12,0.011198092706094802,0.009524969057736277,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.21302375909530882,0.263224693791505,0.002338449664351827,0.0001456345684880058,0.003146050274800212,0.0002078176577739815
0.039877225,0.16957287712493146,-2.7667464013007736e-05,0.0060936862969460945,0.1654561530952752,-3.38957909078105e-05,0.0005783082065359495,0.16521877021273765,2.3238165511650006e-05,0.0002435971032206194,0.12,0.022454788457490365,0.021360769054972816,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.4769233548016091,0.5911150979470317,0.004354404481204207,0.00024416167163987404,0.005850089193725475,0.0003347111033153301
0.060276340000000005,0.17202072547623634,-1.2750859424379602e-05,0.009373242131281854,0.16603588037129155,-3.356052982916257e-05,0.001354995613608143,0.1657320309582894,9.273353397198922e-05,0.0009286411798748339,0.12,0.028419241371915954,0.027634112491159754,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.6167975620680213,0.7649080624899666,0.0062895791351493605,0.0003290511454670287,0.00844460095140702,0.000426354433733309
0.08058061500000001,0.1744571314438448,1.008683246614971e-05,0.012637550584771515,0.16667691459961104,-3.269193073003048e-05,0.002213819421008476,0.16633125472984506,0.00017433089256406445,0.0017295742581056586,0.12,0.03157142113143947,0.03094995907746706,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.6907149654700278,0.8567829884033251,0.008127536433778742,0.00040291338390687897,0.010907976326665857,0.00048424516290281744
0.099843341,0.1767684739819791,3.929809581485988e-05,0.01573440971020471,0.1672850647440227,-3.13455939299782e-05,0.0030285881179567486,0.16633125472984506,0.00017433089256406445,0.0017295742581056586,0.12,0.03157142113143947,0.03269994760152642,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.7297225548289967,0.9052748252473242,0.01043809271722163,0.0009757337547928052,0.01400483545209905,0.00129901385985109
0.119987413,0.1791854634020851,7.733113630202388e-05,0.01897296240500934,0.1679545442182337,-2.931801014992969e-05,0.00392552465377999,0.16697583008384773,0.00026264647946476146,0.002591775175000495,0.12,0.033234717616747574,0.0336215102692885,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.7502604971742014,0.9308150162902236,0.012211039576638175,0.0010213347247806854,0.016381187230008847,0.0013337494787794947
0.13989715700000002,0.18157420267640667,0.0001226580357041782,0.022173842300795575,0.16863366830212004,-2.665207812186754e-05,0.004835385413320939,0.16764426651479156,0.0003548208087969197,0.003486309465730956,0.12,0.03411039923386289,0.03410571353590715,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.7610490681178254,0.9442366086775322,0.013931870693481278,0.0010603949548271844,0.018687532835064618,0.0013490759475899834
0.15991159500000002,0.1839753448195278,0.00017590931072985978,0.025391553800233238,0.16932556537256405,-2.3306463045327105e-05,0.00576236255645859,0.16832520882640226,0.0004493347644607107,0.004397878459500282,0.12,0.03457030165568235,0.03435908677436476,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.7666920880076239,0.951262250710614,0.015652524335776366,0.0011063918606837092,0.020993675340732956,0.0013644840969583088
0.17998123500000002,0.18638292529009015,0.0002370546611091079,0.02861814009846325,0.17002419325578988,-1.9280671331463956e-05,0.006698361981863984,0.16901266392903566,0.000545381251384249,0.005318401892502666,0.12,0.03481076303778447,0.03449065161204276,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.7696197429961429,0.9549128376059949,0.017372997583537886,0.0011584621987138152,0.023299738205960586,0.0013799600893613182
0.199967467,0.1887802910761445,0.000305681547157516,0.03183131693294789,0.17072240510083658,-1.4603725704624936e-05,0.00763380946776987,0.16970346914520368,0.0006425311911972776,0.006243616050527876,0.12,0.034935424998702475,0.03455795241595042,0.2617993877991494,0.29156272849373926,0.23744518649382898,0.7711147314317007,0.9567828893658201,0.019079795666293555,0.001212458981035322,0.02558770088242002,0.001390193417241994
